date,HouseType,RUs,EVs,HVAC,Isolation,Holiday,Seed
182.0,3.0,0.0,0.0,1.0,1.0,1.0,14.38
234.0,4.0,1.0,0.0,0.0,0.0,1.0,12.0
355.0,5.0,0.0,0.0,1.0,1.0,1.0,54.47
96.0,2.0,0.0,0.0,1.0,1.0,1.0,5.02
195.0,5.0,0.0,0.0,1.0,1.0,1.0,30.880000000000003
153.0,2.0,1.0,0.0,0.0,1.0,0.0,37.73
102.0,2.0,1.0,0.0,0.0,1.0,1.0,28.39
239.0,6.0,0.0,85.0,1.0,0.0,0.0,26.64
14.0,5.0,0.0,0.0,0.0,1.0,1.0,12.86
219.0,6.0,1.0,0.0,1.0,1.0,1.0,29.612
316.0,5.0,0.0,0.0,0.0,1.0,1.0,8.55
326.0,5.0,0.0,0.0,0.0,1.0,1.0,16.939999999999998
313.0,6.0,1.0,0.0,1.0,1.0,0.0,39.271
354.0,3.0,0.0,0.0,1.0,1.0,0.0,9.66
196.0,2.0,1.0,0.0,0.0,1.0,0.0,14.09
73.0,3.0,0.0,0.0,1.0,1.0,1.0,10.06
161.0,2.0,2.0,0.0,1.0,1.0,1.0,32.77
327.0,1.0,0.0,0.0,1.0,1.0,0.0,20.49
16.0,5.0,0.0,0.0,1.0,1.0,0.0,15.82
179.0,2.0,1.0,0.0,0.0,1.0,0.0,15.64
206.0,2.0,1.0,0.0,0.0,1.0,1.0,9.7
313.0,5.0,0.0,0.0,0.0,1.0,0.0,15.36
318.0,3.0,0.0,0.0,1.0,1.0,0.0,6.11
34.0,5.0,0.0,0.0,0.0,0.0,1.0,16.16
356.0,2.0,2.0,0.0,1.0,1.0,0.0,14.96
194.0,5.0,0.0,0.0,0.0,1.0,0.0,16.22
97.0,3.0,0.0,0.0,1.0,1.0,1.0,1.53
203.0,6.0,0.0,85.0,1.0,0.0,0.0,37.540000000000006
10.0,4.0,0.0,0.0,0.0,1.0,0.0,39.64
340.0,2.0,1.0,0.0,0.0,1.0,1.0,27.45
42.0,2.0,2.0,0.0,1.0,1.0,0.0,18.37
268.0,5.0,0.0,0.0,0.0,1.0,0.0,14.62
163.0,4.0,1.0,0.0,0.0,0.0,0.0,28.84
228.0,2.0,2.0,0.0,1.0,1.0,0.0,25.090000000000003
295.0,5.0,0.0,0.0,0.0,0.0,1.0,54.09
16.0,6.0,1.0,0.0,0.0,1.0,1.0,20.78
321.0,2.0,1.0,0.0,0.0,1.0,0.0,52.19
248.0,6.0,1.0,0.0,0.0,1.0,1.0,5.27
253.0,4.0,0.0,0.0,1.0,1.0,0.0,5.83
308.0,2.0,1.0,0.0,0.0,1.0,0.0,24.43
138.0,6.0,1.0,0.0,1.0,1.0,1.0,18.557
226.0,5.0,0.0,0.0,0.0,1.0,0.0,13.66
13.0,4.0,0.0,0.0,0.0,1.0,1.0,15.38
238.0,2.0,1.0,0.0,0.0,1.0,0.0,14.43
270.0,2.0,0.0,0.0,1.0,1.0,0.0,12.09
85.0,5.0,0.0,0.0,0.0,0.0,1.0,25.6
197.0,3.0,0.0,0.0,1.0,1.0,0.0,9.93
211.0,2.0,1.0,0.0,0.0,1.0,0.0,28.15
44.0,3.0,0.0,0.0,1.0,1.0,0.0,14.170000000000002
281.0,6.0,1.0,0.0,1.0,1.0,0.0,31.067
26.0,4.0,0.0,0.0,1.0,1.0,0.0,20.92
305.0,3.0,0.0,0.0,1.0,1.0,0.0,10.98
197.0,4.0,1.0,0.0,0.0,0.0,0.0,24.38
103.0,2.0,0.0,0.0,1.0,1.0,0.0,9.43
44.0,3.0,0.0,0.0,0.0,1.0,1.0,10.07
184.0,1.0,0.0,0.0,1.0,1.0,1.0,13.72
46.0,1.0,0.0,0.0,1.0,1.0,0.0,20.02
236.0,6.0,0.0,85.0,1.0,0.0,0.0,41.15
150.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2
271.0,5.0,0.0,0.0,0.0,1.0,0.0,13.61
138.0,4.0,0.0,0.0,1.0,1.0,0.0,15.06
12.0,4.0,0.0,0.0,0.0,1.0,1.0,11.57
210.0,5.0,0.0,0.0,0.0,0.0,1.0,36.47
124.0,4.0,0.0,0.0,0.0,1.0,1.0,18.29
97.0,2.0,0.0,0.0,1.0,1.0,1.0,16.78
145.0,3.0,0.0,0.0,1.0,1.0,0.0,10.36
358.0,2.0,1.0,0.0,0.0,1.0,0.0,12.36
271.0,2.0,0.0,0.0,1.0,1.0,1.0,9.92
306.0,5.0,0.0,0.0,0.0,0.0,0.0,35.92
159.0,4.0,0.0,0.0,0.0,1.0,0.0,28.71
158.0,3.0,0.0,0.0,0.0,1.0,0.0,12.38
324.0,3.0,0.0,0.0,1.0,1.0,0.0,7.18
215.0,4.0,0.0,0.0,1.0,1.0,0.0,20.95
123.0,3.0,0.0,0.0,1.0,1.0,0.0,20.09
86.0,3.0,0.0,0.0,1.0,1.0,0.0,30.73
125.0,5.0,0.0,0.0,0.0,1.0,0.0,22.21
320.0,3.0,0.0,0.0,1.0,1.0,0.0,5.26
269.0,2.0,1.0,0.0,0.0,1.0,1.0,41.0
189.0,5.0,0.0,0.0,0.0,1.0,0.0,10.66
20.0,3.0,0.0,0.0,0.0,1.0,0.0,4.6000000000000005
311.0,3.0,0.0,0.0,0.0,1.0,1.0,12.97
346.0,1.0,0.0,0.0,0.0,1.0,1.0,7.460000000000001
235.0,5.0,0.0,0.0,0.0,1.0,0.0,15.8
53.0,2.0,1.0,0.0,0.0,1.0,0.0,18.82
206.0,2.0,0.0,0.0,1.0,1.0,0.0,15.49
76.0,5.0,0.0,0.0,1.0,1.0,1.0,61.52000000000001
14.0,6.0,0.0,85.0,1.0,0.0,1.0,31.94
210.0,2.0,1.0,0.0,0.0,1.0,0.0,31.28
271.0,6.0,1.0,0.0,0.0,1.0,0.0,13.97
332.0,3.0,0.0,0.0,1.0,1.0,0.0,11.23
200.0,6.0,1.0,0.0,1.0,1.0,1.0,37.559
123.0,3.0,0.0,0.0,1.0,1.0,0.0,9.41
187.0,4.0,0.0,0.0,1.0,1.0,0.0,10.06
187.0,5.0,0.0,0.0,0.0,1.0,0.0,10.11
192.0,6.0,1.0,0.0,1.0,1.0,1.0,25.862
273.0,4.0,0.0,0.0,1.0,1.0,0.0,15.78
229.0,2.0,1.0,0.0,0.0,1.0,0.0,10.09
306.0,3.0,0.0,0.0,1.0,1.0,0.0,7.03
340.0,4.0,0.0,0.0,1.0,1.0,0.0,15.670000000000002
300.0,1.0,0.0,0.0,0.0,1.0,0.0,7.23
308.0,3.0,0.0,0.0,1.0,1.0,0.0,10.35
17.0,3.0,0.0,0.0,1.0,1.0,0.0,13.509999999999998
220.0,6.0,0.0,85.0,1.0,0.0,1.0,32.370000000000005
154.0,2.0,1.0,0.0,0.0,1.0,0.0,24.71
287.0,2.0,2.0,0.0,1.0,1.0,0.0,26.88
343.0,5.0,0.0,0.0,0.0,0.0,1.0,20.380000000000003
102.0,5.0,0.0,0.0,1.0,1.0,1.0,25.55
93.0,6.0,0.0,85.0,1.0,0.0,1.0,41.46
63.0,2.0,2.0,0.0,1.0,1.0,0.0,19.35
230.0,3.0,0.0,0.0,1.0,1.0,1.0,22.94
308.0,3.0,0.0,0.0,1.0,1.0,1.0,11.69
201.0,4.0,0.0,0.0,1.0,1.0,0.0,12.81
168.0,3.0,0.0,0.0,1.0,1.0,0.0,36.03
125.0,3.0,0.0,0.0,1.0,1.0,1.0,8.89
195.0,5.0,0.0,0.0,0.0,0.0,0.0,47.120000000000005
46.0,6.0,1.0,0.0,0.0,1.0,0.0,107.15
207.0,5.0,0.0,0.0,0.0,0.0,1.0,15.240000000000002
363.0,5.0,0.0,0.0,0.0,1.0,1.0,1.91
257.0,6.0,1.0,0.0,1.0,1.0,1.0,21.364
296.0,2.0,2.0,0.0,1.0,1.0,0.0,18.22
230.0,3.0,0.0,0.0,1.0,1.0,0.0,8.620000000000001
217.0,4.0,0.0,0.0,0.0,1.0,1.0,12.39
223.0,1.0,0.0,0.0,1.0,1.0,0.0,8.7
59.0,5.0,0.0,0.0,0.0,1.0,0.0,9.95
237.0,5.0,0.0,0.0,0.0,1.0,0.0,10.57
33.0,6.0,1.0,0.0,1.0,1.0,1.0,24.381
288.0,3.0,0.0,0.0,1.0,1.0,0.0,3.91
305.0,1.0,0.0,0.0,1.0,1.0,0.0,15.0
255.0,2.0,1.0,0.0,0.0,1.0,1.0,49.290000000000006
269.0,6.0,1.0,0.0,1.0,1.0,1.0,21.262
43.0,5.0,0.0,0.0,0.0,0.0,0.0,22.38
267.0,4.0,0.0,0.0,0.0,1.0,0.0,14.1
243.0,5.0,0.0,0.0,0.0,1.0,0.0,14.69
2.0,5.0,0.0,0.0,0.0,0.0,1.0,15.7
119.0,2.0,1.0,0.0,0.0,1.0,0.0,44.36
97.0,1.0,0.0,0.0,0.0,1.0,1.0,7.86
187.0,3.0,0.0,0.0,1.0,1.0,0.0,9.3
145.0,1.0,0.0,0.0,0.0,1.0,0.0,5.42
138.0,3.0,0.0,0.0,1.0,1.0,1.0,7.1
156.0,2.0,1.0,0.0,0.0,1.0,1.0,39.400000000000006
193.0,4.0,0.0,0.0,0.0,1.0,0.0,10.46
87.0,4.0,0.0,0.0,0.0,1.0,0.0,15.03
29.0,5.0,0.0,0.0,0.0,1.0,0.0,14.88
122.0,4.0,0.0,0.0,1.0,1.0,0.0,8.559999999999999
290.0,5.0,0.0,0.0,1.0,1.0,0.0,34.5
89.0,3.0,0.0,0.0,0.0,1.0,0.0,11.26
90.0,6.0,1.0,0.0,1.0,1.0,0.0,23.203
159.0,2.0,0.0,0.0,1.0,1.0,0.0,6.48
315.0,3.0,0.0,0.0,1.0,1.0,1.0,22.96
203.0,3.0,0.0,0.0,1.0,1.0,0.0,2.1100000000000003
68.0,1.0,0.0,0.0,0.0,1.0,1.0,6.99
346.0,6.0,1.0,0.0,1.0,1.0,0.0,21.69
158.0,3.0,0.0,0.0,1.0,1.0,0.0,7.63
355.0,5.0,0.0,0.0,0.0,1.0,0.0,21.450000000000003
237.0,6.0,0.0,85.0,1.0,0.0,0.0,43.16
224.0,6.0,0.0,85.0,1.0,0.0,1.0,32.47
123.0,6.0,1.0,0.0,0.0,1.0,0.0,15.02
265.0,2.0,0.0,0.0,1.0,1.0,1.0,12.2
123.0,4.0,1.0,0.0,0.0,0.0,1.0,23.55
106.0,3.0,0.0,0.0,1.0,1.0,0.0,14.51
264.0,1.0,0.0,0.0,0.0,1.0,0.0,12.41
76.0,3.0,0.0,0.0,0.0,1.0,0.0,8.03
270.0,3.0,0.0,0.0,1.0,1.0,0.0,17.53
13.0,4.0,0.0,0.0,0.0,1.0,0.0,26.14
206.0,4.0,0.0,0.0,1.0,1.0,1.0,29.08
274.0,6.0,0.0,85.0,1.0,0.0,0.0,44.83
41.0,1.0,0.0,0.0,1.0,1.0,0.0,8.87
22.0,6.0,1.0,0.0,0.0,1.0,0.0,73.82000000000001
329.0,2.0,2.0,0.0,1.0,1.0,0.0,25.39
79.0,3.0,0.0,0.0,0.0,1.0,0.0,9.62
203.0,3.0,0.0,0.0,1.0,1.0,1.0,12.46
237.0,2.0,1.0,0.0,0.0,1.0,0.0,38.91
363.0,4.0,1.0,0.0,0.0,0.0,1.0,33.67
66.0,3.0,0.0,0.0,1.0,1.0,0.0,32.95
144.0,6.0,1.0,0.0,1.0,1.0,1.0,26.587
79.0,2.0,0.0,0.0,1.0,1.0,0.0,8.08
231.0,3.0,0.0,0.0,1.0,1.0,1.0,7.41
112.0,3.0,0.0,0.0,1.0,1.0,1.0,32.1
283.0,4.0,0.0,0.0,0.0,1.0,0.0,20.48
81.0,1.0,0.0,0.0,1.0,1.0,0.0,12.96
256.0,3.0,0.0,0.0,0.0,1.0,0.0,8.84
51.0,2.0,1.0,0.0,0.0,1.0,1.0,35.22
357.0,1.0,0.0,0.0,1.0,1.0,0.0,12.07
126.0,3.0,0.0,0.0,0.0,1.0,0.0,16.47
26.0,3.0,0.0,0.0,0.0,1.0,0.0,10.61
268.0,5.0,1.0,0.0,0.0,1.0,1.0,25.22
221.0,5.0,0.0,0.0,1.0,1.0,0.0,38.8
128.0,3.0,0.0,0.0,0.0,1.0,0.0,13.69
116.0,6.0,0.0,85.0,1.0,0.0,1.0,26.62
142.0,5.0,0.0,0.0,0.0,0.0,0.0,14.12
81.0,3.0,0.0,0.0,1.0,1.0,0.0,9.8
95.0,3.0,0.0,0.0,0.0,1.0,1.0,6.91
345.0,3.0,0.0,0.0,0.0,1.0,0.0,7.78
238.0,3.0,0.0,0.0,1.0,1.0,0.0,8.57
102.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65
85.0,4.0,0.0,0.0,0.0,1.0,1.0,31.6
291.0,4.0,0.0,0.0,1.0,1.0,0.0,16.0
236.0,2.0,2.0,0.0,1.0,1.0,0.0,28.46
361.0,2.0,1.0,0.0,0.0,1.0,1.0,37.37
255.0,2.0,1.0,0.0,0.0,1.0,1.0,8.66
59.0,4.0,0.0,0.0,0.0,1.0,0.0,20.41
339.0,2.0,0.0,0.0,1.0,1.0,0.0,6.01
356.0,5.0,0.0,0.0,1.0,1.0,1.0,39.45
58.0,5.0,1.0,0.0,0.0,1.0,0.0,27.68
342.0,5.0,1.0,0.0,0.0,1.0,0.0,12.43
335.0,4.0,0.0,0.0,0.0,1.0,0.0,20.22
359.0,4.0,0.0,0.0,0.0,1.0,1.0,25.41
316.0,6.0,1.0,0.0,0.0,1.0,0.0,14.67
236.0,3.0,0.0,0.0,1.0,1.0,0.0,4.39
1.0,3.0,0.0,0.0,1.0,1.0,1.0,16.69
75.0,3.0,0.0,0.0,0.0,1.0,0.0,12.97
161.0,3.0,0.0,0.0,1.0,1.0,1.0,1.48
360.0,4.0,0.0,0.0,0.0,1.0,1.0,17.18
261.0,1.0,0.0,0.0,0.0,1.0,1.0,6.13
194.0,6.0,1.0,0.0,0.0,1.0,0.0,73.8
173.0,3.0,0.0,0.0,1.0,1.0,0.0,12.72
135.0,3.0,0.0,0.0,0.0,1.0,0.0,8.66
209.0,5.0,0.0,0.0,0.0,1.0,0.0,15.93
290.0,4.0,1.0,0.0,0.0,0.0,1.0,35.56
72.0,3.0,0.0,0.0,1.0,1.0,0.0,1.56
268.0,1.0,0.0,0.0,0.0,1.0,1.0,9.43
68.0,2.0,1.0,0.0,0.0,1.0,0.0,51.67
282.0,2.0,0.0,0.0,1.0,1.0,1.0,7.909999999999999
348.0,4.0,0.0,0.0,0.0,1.0,0.0,15.55
257.0,2.0,1.0,0.0,0.0,1.0,0.0,36.07
276.0,6.0,0.0,85.0,1.0,0.0,1.0,33.980000000000004
18.0,5.0,0.0,0.0,0.0,1.0,0.0,10.53
57.0,3.0,0.0,0.0,1.0,1.0,0.0,10.31
146.0,5.0,0.0,0.0,1.0,1.0,1.0,53.68000000000001
163.0,5.0,0.0,0.0,0.0,0.0,0.0,12.77
78.0,2.0,0.0,0.0,1.0,1.0,0.0,13.72
159.0,5.0,0.0,0.0,0.0,1.0,0.0,17.86
151.0,4.0,0.0,0.0,1.0,1.0,0.0,23.1
60.0,4.0,0.0,0.0,1.0,1.0,1.0,14.79
209.0,6.0,0.0,85.0,1.0,0.0,0.0,47.09
104.0,3.0,0.0,0.0,1.0,1.0,1.0,6.430000000000001
143.0,2.0,1.0,0.0,0.0,1.0,1.0,25.54
100.0,2.0,1.0,0.0,0.0,1.0,0.0,23.84
153.0,2.0,1.0,0.0,0.0,1.0,0.0,12.43
76.0,4.0,1.0,0.0,0.0,0.0,0.0,25.52
132.0,6.0,0.0,85.0,1.0,0.0,0.0,49.73
233.0,2.0,1.0,0.0,0.0,1.0,1.0,30.89
263.0,4.0,0.0,0.0,0.0,1.0,0.0,11.54
131.0,4.0,0.0,0.0,0.0,1.0,0.0,23.28
248.0,5.0,0.0,0.0,0.0,1.0,1.0,17.619999999999997
329.0,5.0,0.0,0.0,0.0,1.0,0.0,19.59
351.0,6.0,1.0,0.0,1.0,1.0,0.0,29.498000000000005
28.0,5.0,0.0,0.0,0.0,1.0,1.0,21.37
304.0,1.0,0.0,0.0,0.0,1.0,0.0,8.45
60.0,5.0,0.0,0.0,0.0,1.0,0.0,15.94
250.0,3.0,0.0,0.0,0.0,1.0,0.0,10.03
1.0,6.0,1.0,0.0,0.0,1.0,1.0,12.2
169.0,1.0,0.0,0.0,0.0,1.0,0.0,6.25
36.0,5.0,0.0,0.0,1.0,1.0,0.0,48.84
133.0,3.0,0.0,0.0,0.0,1.0,0.0,10.8
306.0,1.0,0.0,0.0,0.0,1.0,0.0,7.08
295.0,4.0,1.0,0.0,0.0,0.0,1.0,31.149999999999995
267.0,6.0,0.0,85.0,1.0,0.0,0.0,48.88
337.0,2.0,1.0,0.0,0.0,1.0,0.0,42.54
193.0,6.0,1.0,0.0,1.0,1.0,0.0,28.486
113.0,4.0,0.0,0.0,1.0,1.0,0.0,24.58
287.0,6.0,1.0,0.0,0.0,1.0,1.0,5.27
312.0,2.0,2.0,0.0,1.0,1.0,1.0,17.6
168.0,4.0,0.0,0.0,0.0,1.0,1.0,19.5
131.0,5.0,0.0,0.0,0.0,0.0,0.0,51.02
89.0,4.0,0.0,0.0,0.0,1.0,1.0,14.58
198.0,4.0,0.0,0.0,0.0,1.0,0.0,35.11
186.0,3.0,0.0,0.0,0.0,1.0,0.0,16.75
53.0,1.0,0.0,0.0,0.0,1.0,0.0,12.68
324.0,6.0,0.0,85.0,1.0,0.0,0.0,54.760000000000005
322.0,1.0,0.0,0.0,0.0,1.0,0.0,8.2
349.0,0.0,0.0,0.0,0.0,0.0,0.0,14.64
37.0,5.0,0.0,0.0,0.0,1.0,0.0,15.16
311.0,2.0,1.0,0.0,0.0,1.0,1.0,37.04
200.0,2.0,2.0,0.0,1.0,1.0,0.0,20.99
71.0,3.0,0.0,0.0,1.0,1.0,0.0,9.43
281.0,4.0,0.0,0.0,1.0,1.0,1.0,20.0
257.0,2.0,2.0,0.0,1.0,1.0,0.0,27.11
2.0,4.0,1.0,0.0,0.0,0.0,1.0,29.78
304.0,5.0,0.0,0.0,0.0,1.0,1.0,12.17
232.0,5.0,0.0,0.0,0.0,0.0,0.0,31.63
45.0,5.0,0.0,0.0,0.0,0.0,1.0,36.52
331.0,3.0,0.0,0.0,1.0,1.0,0.0,8.33
354.0,4.0,0.0,0.0,0.0,1.0,0.0,15.41
172.0,6.0,1.0,0.0,0.0,1.0,0.0,59.03
205.0,4.0,0.0,0.0,1.0,1.0,0.0,12.74
284.0,4.0,0.0,0.0,0.0,1.0,1.0,29.88
301.0,3.0,0.0,0.0,1.0,1.0,0.0,8.33
123.0,6.0,1.0,0.0,1.0,1.0,0.0,30.636000000000003
7.0,0.0,0.0,0.0,0.0,0.0,1.0,5.23
180.0,3.0,0.0,0.0,1.0,1.0,0.0,19.75
78.0,1.0,0.0,0.0,1.0,1.0,0.0,20.81
294.0,1.0,0.0,0.0,1.0,1.0,1.0,9.26
341.0,2.0,2.0,0.0,1.0,1.0,0.0,22.53
9.0,6.0,1.0,0.0,0.0,1.0,0.0,11.45
258.0,1.0,0.0,0.0,1.0,1.0,0.0,10.33
225.0,6.0,0.0,85.0,1.0,0.0,1.0,47.63
193.0,4.0,0.0,0.0,0.0,1.0,0.0,14.83
248.0,6.0,1.0,0.0,1.0,1.0,1.0,31.814
313.0,3.0,0.0,0.0,1.0,1.0,0.0,16.58
176.0,2.0,1.0,0.0,0.0,1.0,1.0,46.64
271.0,3.0,0.0,0.0,0.0,1.0,0.0,12.97
97.0,3.0,0.0,0.0,0.0,1.0,0.0,10.6
100.0,5.0,0.0,0.0,0.0,0.0,1.0,51.790000000000006
183.0,2.0,1.0,0.0,0.0,1.0,0.0,36.94
255.0,1.0,0.0,0.0,0.0,1.0,0.0,12.62
34.0,6.0,1.0,0.0,1.0,1.0,1.0,19.781
290.0,4.0,0.0,0.0,1.0,1.0,0.0,18.33
29.0,6.0,0.0,85.0,1.0,0.0,0.0,37.9
218.0,4.0,0.0,0.0,0.0,1.0,0.0,35.81
192.0,5.0,0.0,0.0,0.0,0.0,1.0,12.6
185.0,5.0,0.0,0.0,1.0,1.0,0.0,38.8
125.0,4.0,0.0,0.0,0.0,1.0,1.0,18.14
169.0,4.0,0.0,0.0,1.0,1.0,1.0,16.94
214.0,2.0,0.0,0.0,1.0,1.0,0.0,12.91
321.0,3.0,0.0,0.0,0.0,1.0,0.0,11.64
209.0,4.0,0.0,0.0,0.0,1.0,1.0,9.54
337.0,4.0,1.0,0.0,0.0,0.0,0.0,25.31
63.0,4.0,1.0,0.0,0.0,0.0,0.0,23.55
300.0,5.0,0.0,0.0,0.0,0.0,0.0,58.69
308.0,5.0,0.0,0.0,0.0,1.0,0.0,17.07
275.0,4.0,1.0,0.0,0.0,0.0,1.0,29.71
115.0,2.0,2.0,0.0,1.0,1.0,1.0,32.8
234.0,2.0,2.0,0.0,1.0,1.0,0.0,25.130000000000003
264.0,3.0,0.0,0.0,1.0,1.0,0.0,7.51
243.0,4.0,0.0,0.0,0.0,1.0,0.0,17.96
57.0,5.0,0.0,0.0,0.0,1.0,0.0,17.62
173.0,4.0,0.0,0.0,0.0,1.0,0.0,29.59
11.0,4.0,1.0,0.0,0.0,0.0,0.0,11.03
125.0,3.0,0.0,0.0,1.0,1.0,0.0,10.2
4.0,3.0,0.0,0.0,0.0,1.0,1.0,4.380000000000001
330.0,6.0,1.0,0.0,1.0,1.0,0.0,21.383000000000003
99.0,5.0,0.0,0.0,0.0,0.0,1.0,50.09
185.0,4.0,0.0,0.0,0.0,1.0,0.0,13.03
137.0,6.0,0.0,85.0,1.0,0.0,1.0,26.15
2.0,6.0,0.0,85.0,1.0,0.0,1.0,10.48
207.0,4.0,0.0,0.0,1.0,1.0,1.0,9.63
86.0,6.0,1.0,0.0,1.0,1.0,0.0,27.562
292.0,2.0,1.0,0.0,0.0,1.0,0.0,35.54
306.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
27.0,2.0,1.0,0.0,0.0,1.0,0.0,22.4
52.0,1.0,0.0,0.0,1.0,1.0,1.0,8.59
358.0,5.0,0.0,0.0,1.0,1.0,1.0,61.38
193.0,4.0,0.0,0.0,1.0,1.0,0.0,15.750000000000002
200.0,3.0,0.0,0.0,1.0,1.0,0.0,13.14
362.0,4.0,0.0,0.0,0.0,1.0,1.0,43.55
1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.12
364.0,6.0,1.0,0.0,0.0,1.0,1.0,88.63000000000001
26.0,3.0,0.0,0.0,1.0,1.0,0.0,25.75
314.0,5.0,0.0,0.0,0.0,1.0,0.0,13.759999999999998
72.0,3.0,0.0,0.0,0.0,1.0,1.0,10.23
124.0,6.0,0.0,85.0,1.0,0.0,0.0,41.77
88.0,4.0,1.0,0.0,0.0,0.0,0.0,30.64
70.0,1.0,0.0,0.0,0.0,1.0,0.0,6.08
31.0,4.0,0.0,0.0,1.0,1.0,0.0,18.14
121.0,3.0,0.0,0.0,0.0,1.0,0.0,10.35
314.0,4.0,0.0,0.0,0.0,1.0,0.0,21.35
305.0,1.0,0.0,0.0,1.0,1.0,1.0,17.58
282.0,2.0,0.0,0.0,1.0,1.0,0.0,22.15
156.0,1.0,0.0,0.0,1.0,1.0,0.0,12.04
29.0,1.0,0.0,0.0,1.0,1.0,0.0,7.83
125.0,2.0,1.0,0.0,0.0,1.0,0.0,41.07
323.0,1.0,0.0,0.0,1.0,1.0,1.0,12.13
89.0,2.0,0.0,0.0,1.0,1.0,1.0,13.28
74.0,5.0,1.0,0.0,0.0,1.0,0.0,24.55
323.0,4.0,0.0,0.0,1.0,1.0,0.0,21.270000000000003
274.0,6.0,1.0,0.0,1.0,1.0,0.0,21.676
251.0,1.0,0.0,0.0,0.0,1.0,0.0,7.720000000000001
340.0,3.0,0.0,0.0,1.0,1.0,0.0,19.88
20.0,2.0,1.0,0.0,0.0,1.0,0.0,32.37
250.0,3.0,0.0,0.0,1.0,1.0,0.0,36.42
312.0,5.0,0.0,0.0,0.0,1.0,0.0,26.69
110.0,0.0,0.0,0.0,0.0,0.0,0.0,8.120000000000001
305.0,3.0,0.0,0.0,0.0,1.0,0.0,12.57
100.0,2.0,1.0,0.0,0.0,1.0,0.0,41.54
9.0,2.0,1.0,0.0,0.0,1.0,0.0,40.17
247.0,3.0,0.0,0.0,1.0,1.0,0.0,8.43
39.0,3.0,0.0,0.0,1.0,1.0,1.0,76.72999999999999
74.0,6.0,1.0,0.0,1.0,1.0,1.0,36.327
304.0,5.0,0.0,0.0,0.0,1.0,1.0,21.94
173.0,1.0,0.0,0.0,0.0,1.0,0.0,7.57
25.0,3.0,0.0,0.0,1.0,1.0,0.0,3.91
350.0,3.0,0.0,0.0,0.0,1.0,0.0,7.74
325.0,6.0,0.0,85.0,1.0,0.0,0.0,33.5
76.0,5.0,1.0,0.0,0.0,1.0,0.0,35.83
32.0,5.0,0.0,0.0,0.0,1.0,0.0,31.22
329.0,5.0,0.0,0.0,0.0,1.0,1.0,11.67
58.0,2.0,0.0,0.0,1.0,1.0,0.0,22.75
159.0,4.0,0.0,0.0,0.0,1.0,0.0,29.11
303.0,3.0,0.0,0.0,1.0,1.0,0.0,15.93
207.0,1.0,0.0,0.0,0.0,1.0,0.0,6.87
210.0,3.0,0.0,0.0,0.0,1.0,1.0,9.82
275.0,4.0,1.0,0.0,0.0,0.0,0.0,26.51
208.0,5.0,1.0,0.0,0.0,1.0,0.0,36.23
250.0,5.0,0.0,0.0,1.0,1.0,0.0,59.02
41.0,1.0,0.0,0.0,0.0,1.0,1.0,6.74
304.0,5.0,0.0,0.0,0.0,1.0,0.0,14.17
76.0,4.0,0.0,0.0,0.0,1.0,0.0,34.300000000000004
142.0,5.0,1.0,0.0,0.0,1.0,1.0,15.61
31.0,4.0,0.0,0.0,0.0,1.0,0.0,18.8
228.0,1.0,0.0,0.0,0.0,1.0,0.0,6.65
95.0,2.0,1.0,0.0,0.0,1.0,1.0,34.74
59.0,2.0,0.0,0.0,1.0,1.0,0.0,13.96
339.0,2.0,1.0,0.0,0.0,1.0,1.0,23.1
10.0,2.0,2.0,0.0,1.0,1.0,0.0,27.25
244.0,5.0,1.0,0.0,0.0,1.0,0.0,30.18
227.0,1.0,0.0,0.0,0.0,1.0,1.0,6.140000000000001
344.0,6.0,1.0,0.0,1.0,1.0,0.0,24.263
272.0,5.0,0.0,0.0,1.0,1.0,1.0,31.270000000000003
106.0,3.0,0.0,0.0,1.0,1.0,0.0,4.95
189.0,1.0,0.0,0.0,1.0,1.0,0.0,7.699999999999999
180.0,2.0,1.0,0.0,0.0,1.0,0.0,36.47
222.0,4.0,0.0,0.0,1.0,1.0,0.0,23.4
145.0,3.0,0.0,0.0,1.0,1.0,0.0,7.51
221.0,6.0,1.0,0.0,1.0,1.0,0.0,25.352
215.0,4.0,0.0,0.0,0.0,1.0,0.0,18.340000000000003
168.0,5.0,0.0,0.0,0.0,1.0,1.0,10.57
214.0,1.0,0.0,0.0,1.0,1.0,0.0,15.96
268.0,3.0,0.0,0.0,0.0,1.0,0.0,16.53
106.0,4.0,0.0,0.0,1.0,1.0,0.0,13.59
226.0,4.0,0.0,0.0,0.0,1.0,0.0,28.99
222.0,2.0,0.0,0.0,1.0,1.0,1.0,15.57
300.0,4.0,0.0,0.0,0.0,1.0,0.0,15.38
172.0,5.0,0.0,0.0,0.0,0.0,0.0,18.32
203.0,2.0,1.0,0.0,0.0,1.0,1.0,42.73
343.0,6.0,0.0,85.0,1.0,0.0,0.0,47.54
343.0,4.0,0.0,0.0,0.0,1.0,0.0,19.5
158.0,2.0,1.0,0.0,0.0,1.0,1.0,26.98
161.0,5.0,0.0,0.0,0.0,1.0,0.0,15.11
41.0,3.0,0.0,0.0,1.0,1.0,1.0,1.46
