AC System Output (W),Ambient Temperature (C),Beam Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),Day,Diffuse Irradiance (W/m^2),Hour,Month,Plane of Array Irradiance (W/m^2),Size,Wind Speed (m/s)
1255.362,10,707,34.157,1304.68,10,88,9,3,540.382,3,0
1555.693,12,763,43.113,1616.254,10,100,10,3,690.592,3,0
1383.419,13,416,42.354,1437.378,10,225,11,3,608.538,3,0
1539.056,13,531,44.336,1598.962,10,196,12,3,683.703,3,0
1391.076,14,455,43.477,1445.32,10,209,13,3,615.781,3,0
1478.015,14,760,44.579,1535.549,10,96,14,3,662.46,3,0
1125.751,13,688,38.238,1170.602,10,85,15,3,497.917,3,0
623.792,12,522,27.617,653.497,10,64,16,3,278.874,3,0
110.092,11,77,14.471,127.797,10,35,17,3,52.131,3,0
0.0,11,0,11.0,0.0,10,0,18,3,0.0,3,0
0.0,10,0,10.0,0.0,10,0,19,3,0.0,3,0
0.0,10,0,10.0,0.0,10,0,20,3,0.0,3,0
0.0,9,0,9.0,0.0,10,0,21,3,0.0,3,0
0.0,9,0,9.0,0.0,10,0,22,3,0.0,3,0
0.0,8,0,8.0,0.0,10,0,23,3,0.0,3,0
0.0,8,0,8.0,0.0,11,0,0,3,0.0,3,0
0.0,8,0,8.0,0.0,11,0,1,3,0.0,3,0
0.0,8,0,8.0,0.0,11,0,2,3,0.0,3,0
0.0,7,0,7.0,0.0,11,0,3,3,0.0,3,0
0.0,7,0,7.0,0.0,11,0,4,3,0.0,3,0
0.0,7,0,7.0,0.0,11,0,5,3,0.0,3,0
0.0,8,0,8.0,0.0,11,0,6,3,0.0,3,0
0.0,8,0,3.239,13.43,11,5,7,3,4.727,3,0
186.806,9,0,7.819,206.081,11,77,8,3,73.977,3,0
394.608,10,9,14.952,418.527,11,152,9,3,155.191,3,0
685.394,11,57,22.638,716.774,11,223,10,3,275.402,3,0
838.14,11,80,26.805,873.895,11,262,11,3,342.189,3,0
607.495,11,22,23.606,636.765,11,228,12,3,245.484,3,0
332.321,11,0,14.926,354.788,11,136,13,3,131.42,3,1
1148.716,11,334,26.345,1194.341,11,204,14,3,469.033,3,1
1042.512,10,519,26.361,1084.614,11,116,15,3,433.639,3,1
576.227,9,387,18.457,604.673,11,81,16,3,243.899,3,1
184.779,8,283,10.401,204.012,11,36,17,3,92.044,3,1
0.0,6,0,6.0,0.0,11,0,18,3,0.0,3,1
0.0,6,0,6.0,0.0,11,0,19,3,0.0,3,1
0.0,6,0,6.0,0.0,11,0,20,3,0.0,3,1
0.0,5,0,5.0,0.0,11,0,21,3,0.0,3,1
0.0,5,0,5.0,0.0,11,0,22,3,0.0,3,1
0.0,4,0,4.0,0.0,11,0,23,3,0.0,3,1
0.0,4,0,4.0,0.0,12,0,0,3,0.0,3,2
0.0,3,0,3.0,0.0,12,0,1,3,0.0,3,2
0.0,3,0,3.0,0.0,12,0,2,3,0.0,3,2
0.0,3,0,3.0,0.0,12,0,3,3,0.0,3,2
0.0,3,0,3.0,0.0,12,0,4,3,0.0,3,2
0.0,4,0,4.0,0.0,12,0,5,3,0.0,3,2
0.0,4,0,4.0,0.0,12,0,6,3,0.0,3,1
339.174,6,449,8.966,361.798,12,45,7,3,157.977,3,1
898.907,7,678,23.323,936.49,12,70,8,3,384.154,3,0
1369.478,8,785,34.507,1422.922,12,86,9,3,589.981,3,0
1698.099,9,847,42.892,1764.429,12,94,10,3,752.787,3,0
1872.498,10,871,48.277,1946.281,12,101,11,3,850.471,3,0
1906.056,11,874,50.695,1981.322,12,104,12,3,876.301,3,0
1834.263,11,886,49.686,1906.376,12,93,13,3,839.823,3,0
1604.251,11,850,45.552,1666.748,12,88,14,3,722.564,3,0
1226.396,11,773,38.48,1274.696,12,80,15,3,542.875,3,0
751.115,9,640,22.198,784.339,12,64,16,3,327.08,3,1
203.267,7,339,10.457,222.889,12,36,17,3,102.48,3,1
0.0,6,0,6.0,0.0,12,0,18,3,0.0,3,1
0.0,5,0,5.0,0.0,12,0,19,3,0.0,3,1
0.0,5,0,5.0,0.0,12,0,20,3,0.0,3,1
0.0,4,0,4.0,0.0,12,0,21,3,0.0,3,1
0.0,4,0,4.0,0.0,12,0,22,3,0.0,3,1
0.0,3,0,3.0,0.0,12,0,23,3,0.0,3,1
0.0,3,0,3.0,0.0,13,0,0,3,0.0,3,2
0.0,3,0,3.0,0.0,13,0,1,3,0.0,3,2
0.0,3,0,3.0,0.0,13,0,2,3,0.0,3,2
0.0,2,0,2.0,0.0,13,0,3,3,0.0,3,2
0.0,2,0,2.0,0.0,13,0,4,3,0.0,3,2
0.0,2,0,2.0,0.0,13,0,5,3,0.0,3,2
0.0,3,0,3.0,0.0,13,0,6,3,0.0,3,2
340.866,5,414,7.866,363.529,13,49,7,3,155.683,3,1
907.056,7,638,19.385,944.888,13,79,8,3,379.062,3,1
1359.36,9,750,35.268,1412.431,13,98,9,3,587.06,3,0
1702.391,11,856,45.043,1768.9,13,94,10,3,762.921,3,0
1875.392,12,885,50.524,1949.302,13,98,11,3,861.906,3,0
1911.09,13,894,52.986,1986.58,13,98,12,3,889.446,3,0
1821.162,13,883,51.654,1892.707,13,95,13,3,842.489,3,0
1594.053,13,850,47.462,1656.141,13,88,14,3,724.999,3,0
1228.826,12,778,39.56,1277.21,13,79,15,3,546.684,3,0
745.144,11,630,24.148,778.198,13,66,16,3,326.81,3,1
208.205,9,347,12.569,227.932,13,37,17,3,105.596,3,1
0.0,7,0,7.0,0.0,13,0,18,3,0.0,3,1
0.0,6,0,6.0,0.0,13,0,19,3,0.0,3,1
0.0,6,0,6.0,0.0,13,0,20,3,0.0,3,1
0.0,5,0,5.0,0.0,13,0,21,3,0.0,3,1
0.0,5,0,5.0,0.0,13,0,22,3,0.0,3,1
0.0,4,0,4.0,0.0,13,0,23,3,0.0,3,1
0.0,4,0,4.0,0.0,14,0,0,3,0.0,3,0
0.0,4,0,4.0,0.0,14,0,1,3,0.0,3,0
0.0,4,0,4.0,0.0,14,0,2,3,0.0,3,0
0.0,4,0,4.0,0.0,14,0,3,3,0.0,3,0
0.0,5,0,5.0,0.0,14,0,4,3,0.0,3,0
0.0,5,0,5.0,0.0,14,0,5,3,0.0,3,0
0.0,5,0,5.0,0.0,14,0,6,3,0.0,3,0
308.839,6,346,8.86,330.771,14,48,7,3,140.171,3,0
636.55,8,307,18.861,666.598,14,113,8,3,261.726,3,0
786.872,9,183,23.78,821.123,14,191,9,3,319.439,3,0
1692.079,10,819,41.403,1758.161,14,99,10,3,743.967,3,0
1532.771,11,522,43.296,1592.431,14,202,11,3,677.37,3,0
1534.652,11,471,42.756,1594.385,14,229,12,3,675.884,3,0
1768.226,12,794,47.919,1837.502,14,121,13,3,801.575,3,0
1536.129,11,742,44.025,1595.921,14,118,14,3,685.624,3,0
1170.737,11,666,37.123,1217.112,14,104,15,3,513.195,3,0
718.549,10,596,27.433,750.852,14,70,16,3,319.159,3,0
207.73,8,337,14.496,227.447,14,38,17,3,105.5,3,0
0.0,8,0,8.0,0.0,14,0,18,3,0.0,3,0
0.0,8,0,8.0,0.0,14,0,19,3,0.0,3,0
0.0,7,0,7.0,0.0,14,0,20,3,0.0,3,0
0.0,7,0,7.0,0.0,14,0,21,3,0.0,3,0
0.0,6,0,6.0,0.0,14,0,22,3,0.0,3,0
0.0,6,0,6.0,0.0,14,0,23,3,0.0,3,0
0.0,6,0,6.0,0.0,15,0,0,3,0.0,3,0
0.0,5,0,5.0,0.0,15,0,1,3,0.0,3,1
0.0,4,0,4.0,0.0,15,0,2,3,0.0,3,1
0.0,4,0,4.0,0.0,15,0,3,3,0.0,3,1
0.0,4,0,4.0,0.0,15,0,4,3,0.0,3,2
0.0,4,0,4.0,0.0,15,0,5,3,0.0,3,2
0.0,4,0,4.0,0.0,15,0,6,3,0.0,3,2
129.927,5,0,3.789,148.031,15,54,7,3,52.224,3,1
294.996,5,6,6.634,316.618,15,113,8,3,113.273,3,1
660.377,6,89,13.565,691.07,15,193,9,3,255.711,3,1
773.469,7,70,17.341,807.333,15,239,10,3,302.733,3,1
1340.585,8,287,27.256,1392.968,15,270,11,3,546.969,3,1
1180.578,8,203,32.385,1227.291,15,291,12,3,493.675,3,0
907.329,9,104,28.335,945.169,15,273,13,3,372.859,3,0
1291.035,9,446,33.751,1341.623,15,189,14,3,546.157,3,0
1216.46,8,681,33.511,1264.413,15,104,15,3,523.561,3,0
720.503,7,550,24.481,752.861,15,81,16,3,313.779,3,0
159.882,6,121,8.199,178.598,15,46,17,3,71.903,3,1
0.0,5,0,5.0,0.0,15,0,18,3,0.0,3,1
0.0,5,0,5.0,0.0,15,0,19,3,0.0,3,1
0.0,5,0,5.0,0.0,15,0,20,3,0.0,3,1
0.0,4,0,4.0,0.0,15,0,21,3,0.0,3,1
0.0,4,0,4.0,0.0,15,0,22,3,0.0,3,1
0.0,4,0,4.0,0.0,15,0,23,3,0.0,3,1
0.0,4,0,4.0,0.0,16,0,0,3,0.0,3,2
0.0,4,0,4.0,0.0,16,0,1,3,0.0,3,2
0.0,4,0,4.0,0.0,16,0,2,3,0.0,3,2
0.0,4,0,4.0,0.0,16,0,3,3,0.0,3,2
0.0,4,0,4.0,0.0,16,0,4,3,0.0,3,2
0.0,4,0,4.0,0.0,16,0,5,3,0.0,3,3
0.0,5,0,5.0,0.0,16,0,6,3,0.0,3,3
0.0,5,0,2.853,10.762,16,4,7,3,3.782,3,3
721.828,5,335,10.375,754.224,16,115,8,3,284.718,3,4
29.426,5,0,4.376,45.564,16,17,9,3,16.115,3,3
375.203,5,0,6.924,398.663,16,147,10,3,142.553,3,3
60.866,6,0,5.136,77.605,16,29,11,3,27.537,3,3
186.359,6,0,5.986,205.625,16,77,12,3,73.229,3,3
643.671,6,22,11.09,673.912,16,229,13,3,245.473,3,3
8.322,6,0,5.007,24.064,16,9,14,3,8.534,3,3
622.888,6,93,10.648,652.568,16,179,15,3,238.865,3,3
277.108,5,14,7.186,298.331,16,104,16,3,107.364,3,2
94.376,5,0,4.268,111.769,16,41,17,3,39.512,3,2
0.0,4,0,4.0,0.0,16,0,18,3,0.0,3,2
0.0,4,0,4.0,0.0,16,0,19,3,0.0,3,1
0.0,4,0,4.0,0.0,16,0,20,3,0.0,3,1
0.0,4,0,4.0,0.0,16,0,21,3,0.0,3,1
0.0,4,0,4.0,0.0,16,0,22,3,0.0,3,1
0.0,3,0,3.0,0.0,16,0,23,3,0.0,3,1
0.0,3,0,3.0,0.0,17,0,0,3,0.0,3,0
0.0,3,0,3.0,0.0,17,0,1,3,0.0,3,0
0.0,3,0,3.0,0.0,17,0,2,3,0.0,3,0
0.0,2,0,2.0,0.0,17,0,3,3,0.0,3,0
0.0,2,0,2.0,0.0,17,0,4,3,0.0,3,0
0.0,2,0,2.0,0.0,17,0,5,3,0.0,3,1
0.0,2,0,2.0,0.0,17,0,6,3,0.0,3,0
214.67,4,78,3.365,234.534,17,65,7,3,87.202,3,0
103.454,5,0,3.744,121.027,17,45,8,3,42.689,3,0
468.533,5,18,10.668,494.241,17,171,9,3,179.89,3,0
853.019,6,98,20.722,889.217,17,252,10,3,338.709,3,0
1571.437,6,463,35.027,1632.622,17,232,11,3,665.844,3,0
1196.61,7,194,32.805,1243.875,17,304,12,3,501.311,3,0
570.449,7,15,20.866,598.745,17,218,13,3,227.905,3,0
1076.448,7,240,26.359,1119.659,17,235,14,3,438.891,3,0
840.534,7,261,24.771,876.36,17,173,15,3,344.317,3,0
120.62,6,0,10.441,138.536,17,53,16,3,50.304,3,0
94.66,5,0,3.057,112.059,17,41,17,3,39.41,3,0
0.0,4,0,4.0,0.0,17,0,18,3,0.0,3,0
0.0,4,0,4.0,0.0,17,0,19,3,0.0,3,1
0.0,4,0,4.0,0.0,17,0,20,3,0.0,3,1
0.0,4,0,4.0,0.0,17,0,21,3,0.0,3,1
0.0,4,0,4.0,0.0,17,0,22,3,0.0,3,2
0.0,4,0,4.0,0.0,17,0,23,3,0.0,3,2
0.0,3,0,3.0,0.0,18,0,0,3,0.0,3,2
0.0,3,0,3.0,0.0,18,0,1,3,0.0,3,2
0.0,3,0,3.0,0.0,18,0,2,3,0.0,3,2
0.0,3,0,3.0,0.0,18,0,3,3,0.0,3,2
0.0,3,0,3.0,0.0,18,0,4,3,0.0,3,2
0.0,3,0,3.0,0.0,18,0,5,3,0.0,3,2
0.0,3,0,3.0,0.0,18,0,6,3,0.0,3,1
3.343,4,0,0.96,18.992,18,7,7,3,6.62,3,1
382.718,4,33,6.532,406.355,18,129,8,3,146.097,3,1
118.729,5,0,4.86,136.607,18,51,9,3,48.415,3,1
223.451,5,0,5.555,243.503,18,91,10,3,86.558,3,1
55.819,6,0,4.476,72.46,18,27,11,3,25.638,3,1
411.107,6,0,9.141,435.418,18,162,12,3,157.207,3,1
409.562,6,0,10.194,433.836,18,162,13,3,157.36,3,1
528.505,6,15,11.938,555.718,18,195,14,3,203.23,3,1
332.368,6,0,9.45,354.835,18,132,15,3,128.285,3,1
288.728,5,15,7.206,310.209,18,108,16,3,111.656,3,1
72.147,4,0,2.887,89.105,18,33,17,3,31.314,3,1
0.0,4,0,4.0,0.0,18,0,18,3,0.0,3,1
0.0,3,0,3.0,0.0,18,0,19,3,0.0,3,1
0.0,3,0,3.0,0.0,18,0,20,3,0.0,3,1
0.0,3,0,3.0,0.0,18,0,21,3,0.0,3,1
0.0,3,0,3.0,0.0,18,0,22,3,0.0,3,1
0.0,2,0,2.0,0.0,18,0,23,3,0.0,3,1
0.0,2,0,2.0,0.0,19,0,0,3,0.0,3,1
0.0,2,0,2.0,0.0,19,0,1,3,0.0,3,1
0.0,2,0,2.0,0.0,19,0,2,3,0.0,3,1
0.0,2,0,2.0,0.0,19,0,3,3,0.0,3,2
0.0,2,0,2.0,0.0,19,0,4,3,0.0,3,2
0.0,2,0,2.0,0.0,19,0,5,3,0.0,3,2
0.0,2,0,-0.602,5.456,19,2,6,3,1.889,3,2
67.31,3,0,1.326,84.174,19,31,7,3,29.386,3,2
172.585,4,0,3.615,191.563,19,71,8,3,67.531,3,1
350.611,5,0,7.563,373.498,19,138,9,3,133.926,3,1
1169.587,6,241,21.332,1215.923,19,257,10,3,464.949,3,1
1245.931,7,216,25.908,1294.917,19,294,11,3,505.006,3,1
348.344,8,0,14.086,371.179,19,142,12,3,136.975,3,1
192.461,7,0,7.918,211.855,19,80,13,3,76.083,3,1
264.677,6,0,7.423,285.625,19,107,14,3,102.355,3,1
216.034,5,0,5.694,235.928,19,88,15,3,83.916,3,2
26.937,5,0,3.341,43.028,19,16,16,3,15.151,3,2
37.733,4,0,2.339,54.028,19,20,17,3,18.943,3,3
0.0,4,0,4.0,0.0,19,0,18,3,0.0,3,3
0.0,4,0,4.0,0.0,19,0,19,3,0.0,3,3
0.0,4,0,4.0,0.0,19,0,20,3,0.0,3,3
0.0,4,0,4.0,0.0,19,0,21,3,0.0,3,3
0.0,5,0,5.0,0.0,19,0,22,3,0.0,3,3
0.0,6,0,6.0,0.0,19,0,23,3,0.0,3,4
0.0,6,0,6.0,0.0,20,0,0,3,0.0,3,4
0.0,6,0,6.0,0.0,20,0,1,3,0.0,3,4
0.0,6,0,6.0,0.0,20,0,2,3,0.0,3,4
0.0,6,0,6.0,0.0,20,0,3,3,0.0,3,4
0.0,6,0,6.0,0.0,20,0,4,3,0.0,3,4
0.0,6,0,6.0,0.0,20,0,5,3,0.0,3,4
3.09,6,0,4.193,18.735,20,7,6,3,6.621,3,4
174.201,6,9,5.836,193.213,20,69,7,3,69.284,3,4
31.962,6,0,4.685,48.148,20,18,8,3,17.051,3,4
170.651,6,0,5.777,189.589,20,71,9,3,67.458,3,3
486.853,6,6,9.813,513.016,20,185,10,3,185.798,3,2
79.072,6,0,5.647,96.164,20,36,11,3,34.197,3,1
227.773,6,0,6.53,247.919,20,93,12,3,88.499,3,1
418.955,7,0,10.803,443.454,20,166,13,3,161.28,3,1
107.261,7,0,6.752,124.91,20,47,14,3,44.632,3,2
8.387,6,0,4.189,24.131,20,9,15,3,8.528,3,3
0.0,6,0,3.904,10.723,20,4,16,3,3.785,3,3
0.0,6,0,3.829,5.356,20,2,17,3,1.89,3,3
0.0,5,0,5.0,0.0,20,0,18,3,0.0,3,3
0.0,4,0,4.0,0.0,20,0,19,3,0.0,3,3
0.0,4,0,4.0,0.0,20,0,20,3,0.0,3,3
0.0,3,0,3.0,0.0,20,0,21,3,0.0,3,3
0.0,3,0,3.0,0.0,20,0,22,3,0.0,3,2
0.0,3,0,3.0,0.0,20,0,23,3,0.0,3,2
0.0,3,0,3.0,0.0,21,0,0,3,0.0,3,2
0.0,2,0,2.0,0.0,21,0,1,3,0.0,3,2
0.0,2,0,2.0,0.0,21,0,2,3,0.0,3,2
0.0,2,0,2.0,0.0,21,0,3,3,0.0,3,2
0.0,2,0,2.0,0.0,21,0,4,3,0.0,3,2
0.0,2,0,2.0,0.0,21,0,5,3,0.0,3,2
16.871,2,0,-0.288,32.773,21,12,6,3,11.364,3,2
296.965,3,158,4.416,318.63,21,74,7,3,121.75,3,2
496.386,3,89,7.223,522.788,21,145,8,3,189.84,3,2
1003.542,4,249,14.913,1044.39,21,206,9,3,389.922,3,2
1278.453,4,279,19.402,1328.592,21,255,10,3,503.538,3,2
363.58,5,0,11.263,386.768,21,146,11,3,140.949,3,1
173.578,5,0,5.627,192.577,21,72,12,3,68.477,3,1
2015.227,5,834,33.054,2095.428,21,117,13,3,847.102,3,1
903.507,5,121,21.541,941.23,21,251,14,3,360.112,3,1
309.645,5,0,9.387,331.596,21,124,15,3,119.85,3,1
50.634,5,0,3.673,67.175,21,25,16,3,23.687,3,1
132.944,4,22,3.06,151.109,21,51,17,3,54.535,3,1
0.0,3,0,3.0,0.0,21,0,18,3,0.0,3,1
0.0,3,0,3.0,0.0,21,0,19,3,0.0,3,1
0.0,2,0,2.0,0.0,21,0,20,3,0.0,3,1
0.0,1,0,1.0,0.0,21,0,21,3,0.0,3,2
0.0,1,0,1.0,0.0,21,0,22,3,0.0,3,2
0.0,0,0,0.0,0.0,21,0,23,3,0.0,3,2
0.0,0,0,0.0,0.0,22,0,0,3,0.0,3,2
0.0,0,0,0.0,0.0,22,0,1,3,0.0,3,3
0.0,0,0,0.0,0.0,22,0,2,3,0.0,3,3
0.0,0,0,0.0,0.0,22,0,3,3,0.0,3,3
0.0,0,0,0.0,0.0,22,0,4,3,0.0,3,3
0.0,0,0,0.0,0.0,22,0,5,3,0.0,3,3
50.868,0,185,-1.375,67.414,22,17,6,3,32.483,3,3
508.528,1,595,5.307,535.234,22,51,7,3,223.797,3,3
1122.024,3,768,14.551,1166.749,22,69,8,3,454.006,3,3
1632.653,5,857,23.087,1696.298,22,80,9,3,662.573,3,3
1973.664,6,900,28.876,2051.966,22,88,10,3,814.94,3,3
2129.325,7,920,36.107,2214.864,22,93,11,3,908.385,3,2
2159.986,8,923,38.048,2246.991,22,94,12,3,930.055,3,2
2055.83,8,911,36.723,2137.909,22,92,13,3,880.086,3,2
1801.572,8,880,33.095,1872.273,22,86,14,3,760.754,3,2
1407.03,8,822,27.516,1461.87,22,77,15,3,587.751,3,2
871.315,7,719,19.212,908.062,22,62,16,3,370.627,3,2
293.918,5,504,9.117,315.515,22,40,17,3,145.732,3,2
0.0,4,0,4.0,0.0,22,0,18,3,0.0,3,3
0.0,3,0,3.0,0.0,22,0,19,3,0.0,3,3
0.0,3,0,3.0,0.0,22,0,20,3,0.0,3,3
0.0,2,0,2.0,0.0,22,0,21,3,0.0,3,3
0.0,2,0,2.0,0.0,22,0,22,3,0.0,3,3
0.0,2,0,2.0,0.0,22,0,23,3,0.0,3,3
0.0,2,0,2.0,0.0,23,0,0,3,0.0,3,3
0.0,1,0,1.0,0.0,23,0,1,3,0.0,3,3
0.0,1,0,1.0,0.0,23,0,2,3,0.0,3,3
0.0,1,0,1.0,0.0,23,0,3,3,0.0,3,3
0.0,0,0,0.0,0.0,23,0,4,3,0.0,3,3
0.0,0,0,0.0,0.0,23,0,5,3,0.0,3,3
55.689,1,242,-0.229,72.327,23,17,6,3,37.166,3,3
521.461,3,623,7.551,548.496,23,49,7,3,231.67,3,3
1133.504,4,782,15.753,1178.615,23,66,8,3,460.757,3,3
1644.885,5,865,23.254,1709.027,23,77,9,3,667.815,3,3
1987.152,6,908,29.058,2066.068,23,85,10,3,821.119,3,3
2141.421,7,930,36.304,2227.537,23,88,11,3,914.402,3,2
2126.548,7,934,42.604,2211.955,23,89,12,3,936.867,3,1
2014.357,8,920,42.048,2094.518,23,88,13,3,885.61,3,1
1768.295,8,887,37.965,1837.574,23,83,14,3,764.752,3,1
1393.558,7,826,30.694,1447.895,23,76,15,3,590.876,3,1
868.448,6,717,21.208,905.108,23,63,16,3,372.365,3,1
294.961,5,497,10.477,316.581,23,41,17,3,146.318,3,1
0.0,3,0,3.0,0.0,23,0,18,3,0.0,3,2
0.0,3,0,3.0,0.0,23,0,19,3,0.0,3,2
0.0,3,0,3.0,0.0,23,0,20,3,0.0,3,2
0.0,3,0,3.0,0.0,23,0,21,3,0.0,3,2
0.0,3,0,3.0,0.0,23,0,22,3,0.0,3,2
0.0,2,0,2.0,0.0,23,0,23,3,0.0,3,2
0.0,2,0,2.0,0.0,24,0,0,3,0.0,3,2
0.0,2,0,2.0,0.0,24,0,1,3,0.0,3,2
0.0,2,0,2.0,0.0,24,0,2,3,0.0,3,2
0.0,2,0,2.0,0.0,24,0,3,3,0.0,3,2
0.0,2,0,2.0,0.0,24,0,4,3,0.0,3,2
0.0,2,0,2.0,0.0,24,0,5,3,0.0,3,2
38.843,2,21,0.002,55.159,24,19,6,3,20.2,3,2
354.572,3,226,5.663,377.551,24,78,7,3,146.851,3,1
58.474,5,0,3.996,75.167,24,28,8,3,26.542,3,1
360.404,6,0,9.229,383.518,24,143,9,3,138.521,3,0
681.142,7,30,18.144,712.405,24,237,10,3,267.882,3,0
803.802,8,42,23.001,838.546,24,275,11,3,322.366,3,0
2040.194,8,858,45.42,2121.547,24,118,12,3,911.6,3,0
2.088,8,0,17.691,17.714,24,7,13,3,6.644,3,0
1729.647,8,810,36.969,1797.295,24,110,14,3,743.837,3,0
1307.02,8,748,36.827,1358.183,24,97,15,3,570.187,3,0
685.062,7,409,24.139,716.434,24,109,16,3,292.315,3,0
290.399,6,439,13.802,311.917,24,48,17,3,142.608,3,0
0.0,6,0,6.0,0.0,24,0,18,3,0.0,3,0
0.0,5,0,5.0,0.0,24,0,19,3,0.0,3,0
0.0,5,0,5.0,0.0,24,0,20,3,0.0,3,0
0.0,5,0,5.0,0.0,24,0,21,3,0.0,3,0
0.0,5,0,5.0,0.0,24,0,22,3,0.0,3,0
0.0,4,0,4.0,0.0,24,0,23,3,0.0,3,0
0.0,3,0,3.0,0.0,25,0,0,3,0.0,3,1
0.0,3,0,3.0,0.0,25,0,1,3,0.0,3,1
0.0,3,0,3.0,0.0,25,0,2,3,0.0,3,1
0.0,2,0,2.0,0.0,25,0,3,3,0.0,3,1
0.0,2,0,2.0,0.0,25,0,4,3,0.0,3,1
0.0,2,0,2.0,0.0,25,0,5,3,0.0,3,2
0.0,2,0,-0.506,13.643,25,5,6,3,4.726,3,2
61.8,4,0,1.812,78.557,25,29,7,3,27.482,3,1
246.706,5,0,5.707,267.261,25,99,8,3,95.066,3,1
277.897,6,0,7.764,299.137,25,112,9,3,107.356,3,1
581.6,7,15,13.349,610.187,25,216,10,3,224.498,3,1
660.25,8,19,16.454,690.94,25,244,11,3,257.737,3,1
1326.925,8,216,26.711,1378.809,25,319,12,3,539.531,3,1
968.57,8,93,23.331,1008.31,25,296,13,3,388.349,3,1
1199.75,8,282,25.764,1247.123,25,248,14,3,487.281,3,1
637.466,7,82,17.143,667.539,25,197,15,3,251.08,3,1
277.099,6,0,9.052,298.322,25,111,16,3,107.666,3,1
26.942,5,0,3.233,43.033,25,16,17,3,15.145,3,1
0.0,5,0,5.0,0.0,25,0,18,3,0.0,3,2
0.0,5,0,5.0,0.0,25,0,19,3,0.0,3,2
0.0,5,0,5.0,0.0,25,0,20,3,0.0,3,3
0.0,5,0,5.0,0.0,25,0,21,3,0.0,3,3
0.0,5,0,5.0,0.0,25,0,22,3,0.0,3,3
0.0,5,0,5.0,0.0,25,0,23,3,0.0,3,4
0.0,4,0,4.0,0.0,26,0,0,3,0.0,3,4
0.0,4,0,4.0,0.0,26,0,1,3,0.0,3,5
0.0,3,0,3.0,0.0,26,0,2,3,0.0,3,5
0.0,3,0,3.0,0.0,26,0,3,3,0.0,3,5
0.0,3,0,3.0,0.0,26,0,4,3,0.0,3,5
0.0,3,0,3.0,0.0,26,0,5,3,0.0,3,5
0.0,3,0,1.343,10.827,26,4,6,3,3.78,3,5
16.636,3,0,1.297,32.533,26,12,7,3,11.356,3,4
13.875,4,0,2.306,29.721,26,11,8,3,10.419,3,4
176.732,5,0,4.792,195.797,26,73,9,3,69.372,3,3
223.436,5,0,5.601,243.488,26,91,10,3,86.57,3,2
402.306,6,0,8.882,426.407,26,159,11,3,153.779,3,2
788.767,7,30,16.772,823.074,26,271,12,3,307.466,3,1
757.338,7,30,17.485,790.74,26,262,13,3,296.375,3,1
881.222,7,102,19.253,918.268,26,261,14,3,347.483,3,1
620.819,7,69,15.835,650.444,26,197,15,3,243.026,3,1
814.342,7,544,18.614,849.395,26,97,16,3,340.208,3,1
140.865,6,10,7.845,159.191,26,58,17,3,57.779,3,1
0.0,6,0,6.0,0.0,26,0,18,3,0.0,3,1
0.0,6,0,6.0,0.0,26,0,19,3,0.0,3,1
0.0,6,0,6.0,0.0,26,0,20,3,0.0,3,1
0.0,6,0,6.0,0.0,26,0,21,3,0.0,3,1
0.0,6,0,6.0,0.0,26,0,22,3,0.0,3,2
0.0,6,0,6.0,0.0,26,0,23,3,0.0,3,2
0.0,5,0,5.0,0.0,27,0,0,3,0.0,3,2
0.0,5,0,5.0,0.0,27,0,1,3,0.0,3,2
0.0,5,0,5.0,0.0,27,0,2,3,0.0,3,2
0.0,5,0,5.0,0.0,27,0,3,3,0.0,3,1
0.0,5,0,5.0,0.0,27,0,4,3,0.0,3,1
0.0,5,0,5.0,0.0,27,0,5,3,0.0,3,1
0.0,5,0,1.919,13.504,27,5,6,3,4.726,3,1
151.739,5,0,4.135,170.287,27,63,7,3,60.164,3,1
69.239,5,0,3.422,86.14,27,32,8,3,30.342,3,1
363.688,6,0,8.48,386.879,27,144,9,3,139.278,3,1
463.222,6,3,13.157,488.8,27,182,10,3,179.646,3,0
622.478,7,15,17.674,652.148,27,235,11,3,244.607,3,0
470.282,7,4,15.902,496.034,27,186,12,3,184.553,3,0
621.21,7,16,17.753,650.846,27,234,13,3,244.217,3,0
299.756,7,0,12.909,321.484,27,123,14,3,118.015,3,0
371.929,7,0,12.244,395.313,27,149,15,3,144.69,3,0
281.837,6,1,9.959,303.165,27,113,16,3,109.887,3,0
0.0,6,0,3.179,10.747,27,4,17,3,3.782,3,0
0.0,5,0,5.0,0.0,27,0,18,3,0.0,3,1
0.0,5,0,5.0,0.0,27,0,19,3,0.0,3,1
0.0,5,0,5.0,0.0,27,0,20,3,0.0,3,1
0.0,4,0,4.0,0.0,27,0,21,3,0.0,3,2
0.0,4,0,4.0,0.0,27,0,22,3,0.0,3,2
0.0,4,0,4.0,0.0,27,0,23,3,0.0,3,2
0.0,4,0,4.0,0.0,28,0,0,3,0.0,3,2
0.0,4,0,4.0,0.0,28,0,1,3,0.0,3,2
0.0,4,0,4.0,0.0,28,0,2,3,0.0,3,2
0.0,4,0,4.0,0.0,28,0,3,3,0.0,3,2
0.0,4,0,4.0,0.0,28,0,4,3,0.0,3,2
0.0,4,0,4.0,0.0,28,0,5,3,0.0,3,2
